2017,11,Forest Cycling
2017,12,Delta Chi
2017,13,Lambda Chi Alpha
2017,14,CSF Cycling (M)
2017,15,Pi Kappa Alpha
2017,16,Kappa Sigma
2017,17,JETBLACH
2017,18,Acacia
2017,19,Pi Lambda Phi
2017,20,Phi Sigma Kappa
2017,21,Delta Sigma Pi (M)
2017,22,Phi Delta Theta
2017,23,Alpha Sigma Phi
2017,24,Sigma Nu
2017,25,Alpha Epsilon Pi
2017,26,Theta Chi
2017,27,Black Ice Cycling
2017,28,Beta Sigma Psi
2017,29,Tau Kappa Epsilon
2017,30,Evans Scholars
2017,31,Young Life Cycling (M)
2017,32,Sigma Pi
2017,33,Sigma Alpha Mu
2016,1,Delta Tau Delta
2016,2,Sigma Alpha Epsilon
2016,3,Black Key Bulls
2016,4,Cutters
2016,5,3PH Cycling
2016,6,Gray Goat
2016,7,Beta Theta Pi
2016,8,Phi Delta Theta
2016,9,Sigma Nu
